,model,n_features,outliers,n_splits,mae,mse,r2_score
972,LinearRegression,2,yes,3,0.7900122533221117,0.2274827628655586,-0.2274827628655586
973,LinearRegression,2,no,3,0.7900122533221117,0.2274827628655586,-0.2274827628655586
974,LinearRegression,3,yes,3,0.7718934806331381,0.22668112782719593,-0.22668112782719593
975,LinearRegression,3,no,3,0.7718934806331381,0.22668112782719593,-0.22668112782719593
976,Ridge,2,no,3,0.7898169120009281,0.22430863318611263,-0.22430863318611263
977,Ridge,2,yes,3,0.7898169120009281,0.22430863318611263,-0.22430863318611263
978,Ridge,3,yes,3,0.77871171673761,0.22326837204851072,-0.22326837204851072
979,Ridge,3,no,3,0.77871171673761,0.22326837204851072,-0.22326837204851072
980,LGBMRegressor,4,no,3,0.7867424233814188,0.20636683035932854,-0.20636683035932854
981,LGBMRegressor,4,yes,3,0.7867424233814188,0.20636683035932854,-0.20636683035932854
982,LGBMRegressor,3,no,3,0.7800804172204446,0.20334673468853035,-0.20334673468853035
983,LGBMRegressor,3,yes,3,0.7800804172204446,0.20334673468853035,-0.20334673468853035
984,LGBMRegressor,2,yes,3,0.7637294574664608,0.19182181021157488,-0.19182181021157488
985,LGBMRegressor,2,no,3,0.7637294574664608,0.19182181021157488,-0.19182181021157488
986,Lasso,2,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
987,Lasso,6,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
988,Lasso,6,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
989,Lasso,11,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
990,Lasso,14,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
991,Lasso,13,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
992,Lasso,11,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
993,Lasso,13,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
994,Lasso,12,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
995,Lasso,10,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
996,Lasso,2,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
997,Lasso,7,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
998,Lasso,3,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
999,Lasso,10,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1000,Lasso,3,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1001,Lasso,7,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1002,Lasso,15,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1003,Lasso,9,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1004,Lasso,4,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1005,Lasso,5,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1006,Lasso,4,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1007,Lasso,8,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1008,Lasso,15,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1009,Lasso,8,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1010,Lasso,9,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1011,Lasso,14,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1012,Lasso,5,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1013,ElasticNet,5,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1014,Lasso,12,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1015,ElasticNet,15,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1016,ElasticNet,15,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1017,ElasticNet,14,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1018,ElasticNet,7,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1019,ElasticNet,2,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1020,ElasticNet,14,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1021,ElasticNet,13,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1022,ElasticNet,8,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1023,ElasticNet,3,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1024,ElasticNet,13,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1025,ElasticNet,12,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1026,ElasticNet,12,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1027,ElasticNet,8,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1028,ElasticNet,11,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1029,ElasticNet,11,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1030,ElasticNet,9,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1031,ElasticNet,10,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1032,ElasticNet,10,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1033,ElasticNet,2,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1034,ElasticNet,7,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1035,ElasticNet,3,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1036,ElasticNet,9,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1037,ElasticNet,6,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1038,ElasticNet,6,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1039,ElasticNet,4,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1040,ElasticNet,4,yes,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1041,ElasticNet,5,no,2,0.8517631354824581,0.190946609414689,-0.190946609414689
1042,LGBMRegressor,7,yes,3,0.7857109247664186,0.1854559390279461,-0.1854559390279461
1043,LGBMRegressor,7,no,3,0.7857109247664186,0.1854559390279461,-0.1854559390279461
1044,LGBMRegressor,8,yes,3,0.790287008536852,0.18282722167133378,-0.18282722167133378
1045,LGBMRegressor,8,no,3,0.790287008536852,0.18282722167133378,-0.18282722167133378
1046,LGBMRegressor,9,yes,3,0.7960561722855969,0.1639821663869768,-0.1639821663869768
1047,LGBMRegressor,9,no,3,0.7960561722855969,0.1639821663869768,-0.1639821663869768
1048,LGBMRegressor,5,yes,3,0.7761829715210817,0.15423438857920344,-0.15423438857920344
1049,LGBMRegressor,5,no,3,0.7761829715210817,0.15423438857920344,-0.15423438857920344
1050,ElasticNet,8,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1051,Lasso,11,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1052,Lasso,9,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1053,ElasticNet,8,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1054,ElasticNet,5,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1055,Lasso,12,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1056,ElasticNet,4,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1057,Lasso,9,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1058,Lasso,15,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1059,ElasticNet,4,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1060,ElasticNet,6,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1061,ElasticNet,6,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1062,ElasticNet,2,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1063,Lasso,13,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1064,ElasticNet,7,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1065,Lasso,10,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1066,Lasso,11,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1067,ElasticNet,2,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1068,Lasso,14,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1069,ElasticNet,7,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1070,ElasticNet,9,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1071,ElasticNet,3,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1072,Lasso,10,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1073,ElasticNet,3,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1074,Lasso,14,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1075,Lasso,13,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1076,Lasso,8,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1077,ElasticNet,9,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1078,ElasticNet,5,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1079,Lasso,2,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1080,Lasso,2,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1081,Lasso,3,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1082,Lasso,3,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1083,Lasso,4,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1084,ElasticNet,15,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1085,Lasso,15,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1086,Lasso,5,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1087,ElasticNet,15,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1088,Lasso,5,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1089,ElasticNet,14,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1090,Lasso,6,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1091,ElasticNet,14,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1092,Lasso,4,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1093,ElasticNet,13,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1094,Lasso,8,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1095,Lasso,6,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1096,ElasticNet,10,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1097,ElasticNet,11,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1098,ElasticNet,11,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1099,ElasticNet,10,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1100,ElasticNet,12,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1101,ElasticNet,12,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1102,Lasso,7,yes,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1103,ElasticNet,13,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1104,Lasso,7,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1105,Lasso,12,no,3,0.7991960842503866,0.1539956617371133,-0.1539956617371133
1106,LGBMRegressor,6,no,3,0.781198373533038,0.15063354213166633,-0.15063354213166633
1107,LGBMRegressor,6,yes,3,0.781198373533038,0.15063354213166633,-0.15063354213166633
1108,LGBMRegressor,10,no,3,0.8059231948511513,0.14255991174136948,-0.14255991174136948
1109,LGBMRegressor,10,yes,3,0.8059231948511513,0.14255991174136948,-0.14255991174136948
1110,LGBMRegressor,13,no,3,0.8016734417320199,0.11601839715561961,-0.11601839715561961
1111,LGBMRegressor,14,yes,3,0.8016734417320199,0.11601839715561961,-0.11601839715561961
1112,LGBMRegressor,14,no,3,0.8016734417320199,0.11601839715561961,-0.11601839715561961
1113,LGBMRegressor,13,yes,3,0.8016734417320199,0.11601839715561961,-0.11601839715561961
1114,LGBMRegressor,11,no,3,0.8018107694570021,0.11493036202052824,-0.11493036202052824
1115,LGBMRegressor,11,yes,3,0.8018107694570021,0.11493036202052824,-0.11493036202052824
1116,LGBMRegressor,12,no,3,0.8000394516685582,0.10630901784433489,-0.10630901784433489
1117,LGBMRegressor,12,yes,3,0.8000394516685582,0.10630901784433489,-0.10630901784433489
1118,LGBMRegressor,15,yes,3,0.7966143540559693,0.10160926916532098,-0.10160926916532098
1119,LGBMRegressor,15,no,3,0.7966143540559693,0.10160926916532098,-0.10160926916532098
